question_id,difficulty_2pl,discrimination_2pl,irt_method,n_responses,difficulty_logit,discrimination
136f2e3b-5bdb-46a2-889c-b87340ecbce5,-1.18025660423708,3.5,em_mml_2pl,37,-3.583518938456112,0.03753385413381973
15631bf3-273b-4924-8768-9a97638276c7,-0.5215236372916201,1.8977053514462625,em_mml_2pl,722,-0.5688776356739551,0.6484986353654453
164843e6-4289-4ce1-b82e-2df301053aa9,0.6589068311925439,0.5994497091704123,em_mml_2pl,73,0.5328045304847661,0.3070723758587365
186155dc-e5e5-456a-b055-2c9f05dd5b46,-0.31998240912323306,2.56922058570382,em_mml_2pl,717,-0.34652257247471424,0.7522221266014691
18bc2f4b-5c19-4461-92c8-50a0ee2df4af,0.0001998257622542572,0.610904517960162,em_mml_2pl,81,0.024692612590371636,0.2694253541520173
198bc0c7-07ce-4afe-9e7a-3680d8265f07,-0.7190349569196699,2.208871371545139,em_mml_2pl,711,-0.8160141112536013,0.6543185610144074
19cadd92-4520-435c-befe-b220b215645b,0.6316960223892153,0.5992332889568657,em_mml_2pl,31,0.32542240043462783,0.22746694484778135
1b4916e5-6f64-496c-a956-a5d119bd827d,5.0,0.2,em_mml_2pl,74,0.7963314167951762,0.0
1c0f4f75-493a-4497-88d1-c5528cfaf106,-0.10015060004570137,2.7311828053212834,em_mml_2pl,30,-0.13353139262452257,0.5511091841132741
1c7f50fc-6710-49eb-a1a7-255730933d3b,-0.824592979045436,1.2237596535389432,em_mml_2pl,78,-0.7514160886839212,0.40071532219874945
1d9c48c1-4678-4dc5-807a-d88c15c0175e,1.640860486973036,0.964287441622581,em_mml_2pl,67,1.7404661748405046,0.28918055303053525
1fb7c361-f268-45d9-80e0-eee14a11e0b7,0.14025064439983065,1.8036301120674203,em_mml_2pl,75,0.46134556650262093,0.48858083126906204
204186cf-1f7a-4bbf-92c3-8bdb941fb8d8,-0.8690075250802307,1.4255425655441332,em_mml_2pl,720,-0.8672188378817582,0.5298580519644593
2350dbad-879d-4846-9aa3-921b85a26bbe,-0.34255630399105974,0.9909833849742595,em_mml_2pl,33,-0.43078291609245434,0.0
240eff8c-2413-40a5-bb80-690db289710d,0.36998316968534545,1.129809722309482,em_mml_2pl,79,0.3844116989103322,0.34477774659561683
27a65b2b-acda-4383-ade0-614757752185,-0.7004363498036907,2.2879758283951226,em_mml_2pl,705,-0.7971368940839929,0.6602433928441738
28a4f3bd-8d4b-471b-976e-e69bdc438be3,0.11147532539854761,1.3693103728084024,em_mml_2pl,69,0.2623642644674911,0.4170563050640184
2ad4cd66-266d-4387-8847-b01f97a59269,-0.05264371890416328,1.0917487197684608,em_mml_2pl,694,-0.0691918566632123,0.5037490894527722
2b7e079e-3569-434d-b660-a4eac78934b8,-0.5334414745325455,1.7697067432443703,em_mml_2pl,34,-0.8754687373539001,0.43076314871789045
2cb10e52-973f-446a-badc-40a655fc9ab7,-0.4256662940962286,3.0377669026099596,em_mml_2pl,722,-0.4565202789084486,0.7790368590016722
30782a4e-4a59-4600-a3ea-702b624b456a,-0.2925541361640326,2.9542509347446844,em_mml_2pl,700,-0.32277339226305085,0.7872942707014652
30a53390-e31f-47a6-8863-ed9f3c16d568,0.13148299652221912,1.1627547780015206,em_mml_2pl,46,0.2623642644674911,0.20602625543613237
30d5ac64-735c-40c1-a790-7f9312ae904b,-1.1319642365100078,0.698886668213271,em_mml_2pl,34,-0.8754687373539001,0.15092477469820859
311f728c-8807-4c54-bda9-72bc3ff97b7f,1.579553469951284,0.598892255378795,em_mml_2pl,68,0.8056251639866355,0.13030632036305173
317aa4bd-67b2-4bb3-866c-a8ef2fc10e48,-0.6993076771286865,2.6020303493936607,em_mml_2pl,72,-0.6931471805599452,0.5689607714529845
3185303e-c70a-4c05-b555-1f47bfa9758d,-0.9215988034360247,1.1718146089713617,em_mml_2pl,713,-0.8466300807296668,0.47635369326413046
31ee498d-96a7-4c68-86cb-63d1bb305e62,-0.9192582267260748,1.0348937408761483,em_mml_2pl,35,-0.9162907318741551,0.331724576959841
335dd0d6-7aee-478f-8c2b-e327bd6e2fac,0.00681144633476256,0.9686621777627236,em_mml_2pl,76,0.21130909366720677,0.3520519766936502
34356a08-92a0-4c5e-a810-2c68e31351d6,-0.7484722723441555,3.5,em_mml_2pl,718,-0.8367087475444053,0.7590624955329813
35e8a5ae-e2bd-4f31-98b2-65e5ddf266ff,-0.9480270983071382,2.041810606197123,em_mml_2pl,74,-0.9932517730102833,0.5000424430450742
36c1d4a6-ccc5-4fed-8cd0-9ba8190f9b2f,-0.4644283478265159,2.208395373952845,em_mml_2pl,718,-0.5004397737338682,0.7036338517805122
36d58055-b6a7-4095-8b32-ca89c4f7dcb6,2.5180344957338416,0.2,em_mml_2pl,79,0.5447271754416722,0.03443856175994659
3794b311-9bf7-47e7-b537-622838243f6a,-0.7402784206729983,0.6670528204445789,em_mml_2pl,714,-0.4736466205242368,0.32081433169856405
37ee75e4-1f2c-4ec5-8620-69722d05f267,-1.1581798440994306,2.267281291469781,em_mml_2pl,79,-1.535329940280379,0.5108356184835022
39a070b5-3cfd-4522-9069-6384c3dad4cb,-0.7843615162687994,1.5605286336893287,em_mml_2pl,67,-0.784118958765672,0.4277668561073499
3a709c35-7272-4ede-9346-203616541fa2,-1.8072802271467943,0.5499198156308228,em_mml_2pl,35,-0.9162907318741551,0.12963058650135104
3e759b5a-8589-4d4d-af25-5c20895d9675,-0.9374581296289541,2.884146684356552,em_mml_2pl,74,-1.287854288306638,0.5776724947635017
3eeaf179-55a6-4191-b49c-aed40e3fa89e,5.0,0.2,em_mml_2pl,32,0.9382696385929302,0.26865185105825073
407cc3ee-8ab4-4ad1-a6b6-e8c3c1126c1a,-0.5221907782874194,1.4046572132996389,em_mml_2pl,715,-0.5235265789605553,0.5504512683371378
41f40079-2934-4d81-a1bb-e5bd70ec2a12,-0.18140167323682055,2.018967371917866,em_mml_2pl,65,0.030771658666753545,0.5479493698484457
433d0293-5a22-4331-b741-f7e60917e4f8,-0.23067616883656294,1.2121538647152144,em_mml_2pl,72,-0.05556985115481057,0.525466124201097
436a36fd-f280-446c-896d-529080032f4f,0.8991379728934686,2.9707928312702623,em_mml_2pl,30,1.8718021769015916,0.5248499480929604
43d0b5dd-eb76-4e82-8a14-2c38e9323674,-0.12974383936428513,1.5608842070109306,em_mml_2pl,71,0.028170876966696335,0.43913888172344784
44de04d6-06d6-4788-8deb-14f552787e86,-0.9334734556271097,0.5418147719016324,em_mml_2pl,34,-0.47957308026188644,0.2785439936187562
44efe63e-8049-4e75-834a-9c9992d1adfd,-0.24958410674686998,1.563146111320293,em_mml_2pl,705,-0.27115277050057046,0.5984668795006616
45bae098-dc10-44fc-9ee7-582ac9e351b6,-2.5272313833096405,0.2,em_mml_2pl,35,-0.5260930958967791,0.227680979151504
487439bb-1061-48fc-8e59-3fe36a7fa626,-0.47463348284386897,2.54847902392303,em_mml_2pl,712,-0.5168226432383651,0.7316982378745435
48f61530-5830-460f-8703-a265691d1e4e,-0.6615176709295146,1.7415566237342075,em_mml_2pl,75,-0.5753641449035619,0.5826871353085533
49211c8c-0b58-4884-a810-ed9e81bb6e1b,0.12093293948305989,3.5,em_mml_2pl,31,0.06453852113757118,0.5979846031690437
49702e00-6cd7-4971-9896-efee46ca5d9b,-0.41389489044369154,1.732338100375944,em_mml_2pl,718,-0.44157852576184453,0.6234242642116954
4a73ac12-6bcd-4a34-9138-9a3cd1d4b47f,-0.2997427411485656,0.8885248756153536,em_mml_2pl,68,-0.05884050002293319,0.23115473308353562
4ac0b201-18d2-418d-a6b5-6df75ccf8ec9,-0.5470801267362136,2.2758080483707586,em_mml_2pl,720,-0.6068513671071094,0.6912034186176689
4c87d7dd-282c-4e61-87bd-663ed6950604,-0.8939239523200442,1.2324145725218818,em_mml_2pl,712,-0.8513139300420937,0.47808218770486055
4cc47082-7f48-468e-94e9-76f421c5219d,1.8799168132761714,0.3427609265774654,em_mml_2pl,720,0.6068513671071091,0.17239878012080517
4dc50fa3-76bf-47e3-86ed-1b1fd774e4e5,-0.6218480718929671,3.5,em_mml_2pl,722,-0.6724425071982542,0.7706653511455209
4e049f08-9975-4522-85ca-66eadb920814,-0.8128437254240413,1.8709290891344392,em_mml_2pl,75,-0.7537718023763803,0.5867240467203003
4ea029c4-1e8e-47d9-ab6d-4ccc87b0ffae,-0.7240676020138692,3.1731898691027904,em_mml_2pl,78,-0.9343092373768334,0.7346596494766592
50eac5cd-ded7-4412-b52e-54bf43606024,5.0,0.2,em_mml_2pl,36,1.0986122886681098,0.0
519471aa-1021-4950-b71c-94cdd2f0656c,4.359729279696921,0.2,em_mml_2pl,73,0.3600027340314072,0.0034752856446329332
52af6960-2121-4777-bf70-2ff3dbf1f8d6,0.388281516571558,1.2345915898576032,em_mml_2pl,688,0.3106130135156979,0.5365087430685307
538f5a02-ba28-493f-9434-d981cf10c80e,0.9988023747574835,1.4409805265129467,em_mml_2pl,73,1.3523928094442095,0.3950458169504429
53a59dae-8018-4bd9-9e4f-bc04e826bf3d,-0.5577258043028999,3.5,em_mml_2pl,69,-0.5031035776720804,0.7553250475276878
5417b074-621f-4c70-9a17-70051a753bd5,-0.3919211519071202,1.2798040798902974,em_mml_2pl,683,-0.38233565341439396,0.5493359394492827
5461c221-8e3b-4a4a-be36-9cd6d0ccd0b6,-0.35321948416248805,0.8397103358175003,em_mml_2pl,655,-0.2672278244462292,0.41079054062004455
57c31fad-12d2-4bf8-a93f-46a5c69a9687,-0.12565375066185913,1.099936497173032,em_mml_2pl,701,-0.13429562651727844,0.4885557978764608
57c850a0-88ef-4ced-a072-68f2c7605a67,-0.36122337657630144,0.7219848723644952,em_mml_2pl,71,-0.028170876966696224,0.26600796280216144
58806a93-bf9e-4f38-b0ab-fc41e3b9f67b,0.6236989564603124,0.892630164364572,em_mml_2pl,50,0.8472978603872036,0.3306566146178082
5959fcda-c5a4-464b-b360-ff2d8de56607,1.8891558483010318,0.2,em_mml_2pl,718,0.25202189205289655,0.09201124475215265
5a2b1a1e-35c1-4725-bd7b-cad3143f4b81,-0.5515300833389025,1.8895638282178142,em_mml_2pl,35,-1.0608719606852628,0.39781046865897624
5ad36fe8-f16c-47b4-a7c4-5a158fb712f4,-0.9050286303184514,1.3271933778720397,em_mml_2pl,76,-0.7129498078561248,0.4153308760458832
5b287025-ca27-440d-b082-6ba9add40b25,0.19991107131906,0.6012142970990199,em_mml_2pl,716,0.08384797247787557,0.3189864502802787
5b7e0584-8a16-43fd-b17c-21f8178952db,0.5121372459593936,0.43167618533667895,em_mml_2pl,708,0.18698356989976592,0.2414354150093731
5c18d07f-3611-486b-9c52-57ee9c6b0dce,-0.3825855889735672,1.2365375466512827,em_mml_2pl,690,-0.37536048670905575,0.5436042446001369
5d1a79e5-a121-4043-bb10-f52d5e18cb8b,-0.5980156215473633,2.603377682573322,em_mml_2pl,34,-1.178654996341646,0.45340410933200104
5d6781e2-34a7-463f-aecd-bd4b862d3654,-0.5724118352797388,0.7888073175131249,em_mml_2pl,706,-0.41373449959067116,0.38946237652131854
60028109-9dd9-41b8-840f-720a18565ae7,-0.21354217597708502,1.3760190938398984,em_mml_2pl,78,-0.15415067982725816,0.414270488939495
60055f0c-3127-4fc6-a087-1d35f4652d8f,-0.611285165041134,1.6893817131315645,em_mml_2pl,712,-0.6450710471241704,0.6103111678185746
61ed76ca-639e-43dd-a16b-6c928606d61f,-0.033866351758443464,1.879636313880625,em_mml_2pl,716,-0.05588045839445663,0.6838867668127802
66e8c557-b4c9-4fbe-97aa-a958a36601b4,0.13311856644582754,1.1963789504746474,em_mml_2pl,710,0.06763140088863032,0.5345575368928049
68821f21-e1fe-4f5e-8c1b-d671634bf226,-0.822993077160123,3.279411345149944,em_mml_2pl,712,-0.9750433159446824,0.6938573485988233
6abee214-69f9-46ae-9c39-edefe8b7893a,-0.5177025759162102,0.6534257563428937,em_mml_2pl,33,-0.43078291609245434,0.18352270528290948
6b3727fb-6395-4c4b-9f15-059a504a6774,-0.3107537670714375,1.085958002510186,em_mml_2pl,34,-0.23638877806423053,0.2479244621446311
6b8913fc-406d-4b61-b498-074d9717b7b4,0.7239415429302876,0.9009009013430219,em_mml_2pl,30,0.8472978603872036,0.1653130160068938
6cb7b103-3229-477b-bc7a-c78f1b87fc4b,-0.15802470286922474,0.6984742661449959,em_mml_2pl,75,0.02666824708216118,0.38387734020901654
6d69a07f-fb45-4f9c-8cbe-e75296ff8f2f,-1.1038631285674265,1.7216591440083424,em_mml_2pl,35,-1.7917594692280545,0.4517632029508271
6d903b59-3cef-475a-8ac9-2a7222e3b110,5.0,0.2,em_mml_2pl,32,1.2729656758128873,0.0
6e162a41-6551-49dd-8608-4e64ba9d436f,-0.5962535361150988,2.81813858352738,em_mml_2pl,715,-0.651474484159377,0.7258593119780898
6f050706-c331-45bc-a005-55badd172339,-1.0628623198676879,3.5,em_mml_2pl,36,-2.8332133440562157,0.25889904092801874
70f92964-3e09-4572-aace-3ae4971c170b,-0.4303480888548206,2.661632138402538,em_mml_2pl,34,-0.8754687373539001,0.480597514400436
726f5423-1dbd-4398-8f3b-11d09172a78e,5.0,0.2,em_mml_2pl,46,1.55814461804655,0.08576671402360762
72d1054e-327b-4f66-96c8-5ca6897c4050,-0.2573474510575523,1.220200863691741,em_mml_2pl,717,-0.2552116874209969,0.5224008248818478
72ebe45b-5a06-4efb-b905-eab67d8563e7,-0.6370834380654391,2.125321204007169,em_mml_2pl,71,-0.4883527679139319,0.5448744278260471
74d07c6c-dc38-4af2-a459-a2ed4a110671,2.1123262938466647,0.4494280435774316,em_mml_2pl,59,0.823200308808143,0.204799476948144
7551715d-b9be-4841-ae09-aba8a67dc394,2.754399643827856,0.2,em_mml_2pl,63,0.3528213746227425,0.11451390215320871
78241ffc-4f46-4658-a86e-d1a9da6245aa,0.23442891196173765,1.0127812944899477,em_mml_2pl,706,0.1532738713537238,0.438990871586764
7830a034-da8c-49ba-abb4-135ddec8fe36,-0.7612692144463081,1.9486788060759364,em_mml_2pl,710,-0.8472978603872034,0.6242931458082376
784b6b5a-a006-4ca5-9704-a5cd5b7e67ee,-0.880951120356197,1.7893135821675528,em_mml_2pl,719,-0.9744638591446501,0.576917888699485
7a205b02-f2bf-405e-8f00-2fd2dd94a4fd,-0.500986802927726,3.21629484321408,em_mml_2pl,78,-0.6931471805599452,0.7167163351531856
7a2af0f1-8730-4241-876d-e1f70f7c9673,-0.8639309871842058,1.4760672754674977,em_mml_2pl,33,-1.1394342831883648,0.09402583940143673
7a4002b5-c909-445e-81b2-3c6c6720e85a,2.1937805082148456,0.8786463532728259,em_mml_2pl,709,1.5909344408695407,0.30850496753078205
7b18b289-7e24-4519-9252-d9b3ba0bb3f3,-0.6287367723452207,2.4328678056560014,em_mml_2pl,30,-1.3862943611198908,0.32532678062527504
7c1ad69a-6144-465d-a4a7-aa36657ea5d2,5.0,0.2,em_mml_2pl,718,1.0149271204947325,0.0
7c3cdcc8-6929-4956-8783-6caea9580038,-1.0942741310256416,2.8170152846017125,em_mml_2pl,74,-1.3694872428035092,0.4952676357266168
7c9f8170-ebc1-4e7d-bce1-e8bd9a0719e1,-0.4193276201393982,3.5,em_mml_2pl,34,-1.178654996341646,0.3565812631291436
7d291c42-975e-44ae-af5e-00cfd8b2dc39,-0.9700228431906146,2.041123345845697,em_mml_2pl,36,-1.8245492920510464,0.30320937237057444
81965a85-96e1-4995-8f52-a44cfb52567d,-0.33830279890596926,0.9577640338618761,em_mml_2pl,714,-0.28768207245178085,0.43294547579594655
819ea71c-4779-4c77-80d9-6dda3239320a,-0.33669890442958716,1.3943504928462034,em_mml_2pl,718,-0.3489006948796819,0.5615432410442549
82f42e9d-3b1e-488c-ac96-3a865e0a633b,-0.39124713697554436,2.260782935961936,em_mml_2pl,31,-0.5978370007556204,0.3484688667222295
83cdd25f-dc37-4c94-9ac5-635e86a09025,-0.026581367544744543,1.3498680943515386,em_mml_2pl,75,0.2411620568168881,0.35835627695756295
84948ac0-938c-4e71-9e2c-e9c0b69d2181,0.20462038886612388,1.0167910407179186,em_mml_2pl,78,0.2578291093020998,0.3430566323249099
84ed65b3-99af-4364-89bd-5318eb5c5c34,-0.8014332538616983,1.329017375948577,em_mml_2pl,70,-0.5877866649021192,0.4844984827229628
853980a2-eb05-4619-9bea-4d35d182a01f,-0.7317542483625543,0.2,em_mml_2pl,34,-0.0,0.0
877edfa4-26f7-448e-b9f5-4d58a98e0aab,0.0740171720929941,1.7481067165239772,em_mml_2pl,709,0.05925569620909302,0.6644346436348942
8824480b-fed1-42da-9752-78727699d898,-0.19548108808729256,0.4181990023685366,em_mml_2pl,716,-0.1006435257796875,0.23271338017539317
888f99d3-ef87-4dcb-b151-a49f69aed489,-0.4241013308970444,0.452492095190302,em_mml_2pl,75,-0.02666824708216149,0.08996259347552174
8b428a67-dca0-41fe-bdb4-78c1b7f5fb9d,-0.5869128112416014,1.9608081808695546,em_mml_2pl,73,-0.5328045304847658,0.5319993810459369
8d941567-f92f-434c-9704-2f55c0b51361,0.24477731904254296,1.5683385464440818,em_mml_2pl,70,0.5260930958967791,0.4853172784153018
8e9e42ff-9a9b-4968-add1-0f01165ccd47,-0.4601628139202395,0.9424053740999678,em_mml_2pl,713,-0.3833067671195255,0.4432746968731387
919e4e9e-ae4b-4a43-8548-3939340cc034,-0.35317389775446834,1.4858540331223584,em_mml_2pl,720,-0.3593740009078974,0.5886864014570997
91effcb6-cc2a-4475-8c63-a18f3f29d369,-0.03572791362933689,1.3502021382056668,em_mml_2pl,68,0.2363887780642304,0.38723435296446507
94d1a1b2-25ae-48af-a964-95f60b5fbcf9,-0.5105051592571773,1.0090568232562975,em_mml_2pl,707,-0.44570722438659754,0.4606806517379852
94f9cf18-72f2-476d-bcf4-674521f354b2,-0.08974233263241754,1.4128666323330912,em_mml_2pl,711,-0.11545861156482831,0.5890933447488443
952d4e6c-304c-4e51-9bb1-86c5dcbae87f,0.3728884444584548,1.622204839551808,em_mml_2pl,32,0.5108256237659907,0.4669629932601724
9593ded7-2b1f-45b7-8286-6ac49e7a9829,-0.2987402920353457,1.3812526550382582,em_mml_2pl,30,-0.4054651081081642,0.300496815627703
959eb5d8-0068-4d9c-b360-5ca4f182d375,-1.1790637693936894,0.8104418813926403,em_mml_2pl,36,-1.0986122886681098,0.0
95c1cb9b-1feb-44e2-900f-023f3274780c,-0.21503004412497997,1.91147131357699,em_mml_2pl,55,0.1823215567939546,0.5974673924573527
9796d3bc-6422-43a1-9d4d-5a786a4a8ebb,-0.5321527359700965,1.4167088439221378,em_mml_2pl,36,-0.8209805520698301,0.26378763081017786
9a00ab06-2362-46e6-833d-d76c04b77479,-0.5678242805733881,0.43736003761865316,em_mml_2pl,77,-0.23483959107740082,0.24498967268720637
9a2330fa-567a-4d01-99d6-925b1bbf3eb3,-0.5216626681994785,1.3329122732811491,em_mml_2pl,31,-0.5978370007556204,0.2830748990980358
9af84dfc-f65f-42e5-9b34-1876260a61aa,-0.17923736219279185,1.5303571789106987,em_mml_2pl,32,-0.25131442828090617,0.5618296191405693
9bcef181-6a97-4990-8761-5982ba926816,-0.1406615462631286,1.3054581558010463,em_mml_2pl,78,-0.0,0.4619634684854904
9be76a00-3481-459a-a390-cabdd6a4c656,-0.6388355212260872,1.1880844671732689,em_mml_2pl,711,-0.5996211225491218,0.4915912551752945
9c1ae813-5a43-4284-8442-581a2041cdbb,-0.6689339305072548,1.229698739618716,em_mml_2pl,76,-0.5389965007326868,0.390342115160782
9c4e4704-f10a-4eb9-848b-75c1c9c51b57,1.3976972323279528,0.6198278171012583,em_mml_2pl,76,0.8347976976229723,0.21267418178480504
9daecb87-7fa6-48c9-8101-2817adeb543f,-0.6800272271924303,2.7307421180210265,em_mml_2pl,72,-0.8209805520698301,0.682497357949766
9e21b952-57a4-4061-b897-fc3c4e8e0687,-0.23290454932740298,0.9879854584029069,em_mml_2pl,73,0.027398974188114503,0.3617566413045194
9f74f154-dbd2-4c0a-8ba8-37d5ed32fc1c,-3.1522595664440884,0.4280731795742871,em_mml_2pl,33,-1.3121863889661685,0.24309510137357915
a097caca-f066-4a87-9cc1-e302a0882cc1,-0.392515592045024,1.7771794179643845,em_mml_2pl,77,-0.28768207245178085,0.5145422791996596
a154c6e8-bb3c-4e17-a26f-f683541f8da3,-0.02710283090105447,1.7708311240667691,em_mml_2pl,71,0.25489224962879015,0.4998728825864929
a251e340-5758-4e4b-9e48-24e86cdfaf44,-0.6397855441050461,1.3091202966146636,em_mml_2pl,675,-0.6206676080495613,0.5498021490703711
a2afddc8-2d93-49e0-adec-418cc34cf48f,4.798531270324172,0.2,em_mml_2pl,63,0.6931471805599454,0.18165890733394618
a48edaae-4acd-4746-9277-579744b68e04,-0.4350290944272204,1.6211509168040439,em_mml_2pl,716,-0.4604819068878329,0.6077566686010746
a4fa5a6b-8d25-48c6-8272-090d00e54d92,-1.0319356465260756,0.7845960257171959,em_mml_2pl,36,-0.9555114450274362,0.31581102571149416
a5baf243-74a1-4303-8188-9e711998eecb,-0.6820250505258681,1.1518174198395088,em_mml_2pl,711,-0.6242983079212518,0.471549797241235
a7a8170d-6960-4c2d-89ba-fde8cfee059a,-1.2179860706536019,1.460647690413947,em_mml_2pl,73,-1.1169614273363062,0.3761627071045232
ac6498cd-e519-4968-9a36-e46af39551f6,0.3334099538074984,0.858667831566908,em_mml_2pl,71,0.25489224962879015,0.28471063324411616
ae2108ba-23ef-41cd-9a9d-575812794709,-0.6232488977721033,1.0028845895362717,em_mml_2pl,720,-0.5286434670827844,0.44589371104536285
ae7c86e8-039f-49f6-bb6b-e3413b9ab2bb,-0.3476830266281037,0.9040955822788671,em_mml_2pl,713,-0.2966874546365801,0.4081655179543938
b11c0299-f464-4f7a-95a5-0e007b6d4add,0.0049344288883190375,0.5481640457775283,em_mml_2pl,73,0.08223809823697235,0.2769705453738855
b20503a9-d3bd-4cfe-b325-11ccdb26d55a,-0.6008528494308252,0.8581892623255705,em_mml_2pl,67,-0.2097205309820693,0.31805604125771886
b4a10796-9241-41c0-b282-b074f75770d8,-0.7412064816679209,1.1054514819483092,em_mml_2pl,68,-0.47957308026188644,0.37372228112771155
b4d841a8-4450-4424-841c-18310d3a2514,-0.4874354676346063,1.5080641623787987,em_mml_2pl,713,-0.5190622858318696,0.5643460572998709
b5c79b3b-c5da-453a-ba9b-b9e95fb45ef2,0.2759157386952551,2.1795936863319354,em_mml_2pl,65,0.6701576623352465,0.5482813526413579
b5f4561c-276c-4184-be06-23a1719ecdd4,0.4261486510765635,0.9191820189258899,em_mml_2pl,714,0.2876820724517809,0.41161181084541315
b67705a0-4ae0-4eee-ba33-406675994e2d,-1.3394201189862291,1.287433324276699,em_mml_2pl,31,-1.6486586255873819,0.440335138974655
b8fa2bae-f174-4369-9683-4a285bad96d5,-0.6814903803407638,1.2158052836233275,em_mml_2pl,33,-0.8329091229351043,0.24238140296332703
b9d291d2-e7b1-4638-b634-e88cc482d128,-0.6094211149169549,2.9568362529550747,em_mml_2pl,71,-0.6097655716208944,0.6594783831845153
bb5cf0cc-1ed6-4342-9b63-420943f5c2ab,-0.8065930582918343,1.6596826842514194,em_mml_2pl,714,-0.8620138450197165,0.5650667629557613
bcd53715-a3b8-444e-ac25-c39002b332da,-2.0803290451426024,0.5942185775500602,em_mml_2pl,30,-1.1895840668738367,0.14938030665628516
bd128b61-503c-4c9f-a9cc-ad6d7b554ace,-0.0787353064236529,0.9731006339300046,em_mml_2pl,35,-0.057158413839948415,0.20042062891115414
bde9d54a-b06a-42d7-a3ef-4f2b493fad85,0.5164835350456369,1.0423001702340273,em_mml_2pl,712,0.38094549093384567,0.49508680983228676
bf63a133-06dc-4c8c-9819-6973911a5692,-0.5539467584634836,1.125094226337999,em_mml_2pl,31,-0.5978370007556204,0.41556065461504516
c089d61d-cbd7-43cf-84a3-9cc9641e29e3,0.2236600376643595,1.3795785595381478,em_mml_2pl,674,0.17253355042779173,0.5747766319971416
c292b0f0-5821-4954-8552-e7a528d6740b,0.2667597507060103,1.0551944736431416,em_mml_2pl,66,0.30538164955118174,0.26837298673724447
c3263cf3-b8e8-40ef-b311-159b7da0e4da,-0.44502641035877244,1.222002931329709,em_mml_2pl,704,-0.42681823257873336,0.5110390101786273
c35a1382-690d-4e34-9998-894006339379,5.0,0.2,em_mml_2pl,68,0.7375989431307791,0.0198473059919203
c5100ecf-c361-4e3d-b5fb-fb8e5e1c4a41,0.7423421008322462,0.6307337879066572,em_mml_2pl,709,0.3913803682264254,0.3287816557919934
